mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b
MFR_000028,nifas silk clinic,Amhara,DHIS2_000229,nifas silk health post,Amhara,0.728434681892395,nifas silk clinic woreda:Mekelle region:Amhara zone:Zone 4,nifas silk health post woreda:Mekelle region:Amhara zone:Zone 2
MFR_000028,nifas silk clinic,Amhara,DHIS2_000126,nifas silk clinic,Amhara,0.5887667536735535,nifas silk clinic woreda:Mekelle region:Amhara zone:Zone 4,nifas silk clinic woreda:Dessie region:Amhara zone:Zone 1
MFR_000028,nifas silk clinic,Amhara,DHIS2_000028,nifas silk clinic,Amhara,0.943683385848999,nifas silk clinic woreda:Mekelle region:Amhara zone:Zone 4,nifas silk clinic woreda:Mekelle region:Amhara zone:Zone 4
MFR_000029,gondar health post,Amhara,DHIS2_000466,gonda referral hospital,Amhara,0.444694846868515,gondar health post woreda:Mekelle region:Amhara zone:Zone 2,gonda referral hospital woreda:Bahir Dar region:Amhara zone:Zone 5
MFR_000029,gondar health post,Amhara,DHIS2_000020,gondar general hospitalital,Amhara,0.749729573726654,gondar health post woreda:Mekelle region:Amhara zone:Zone 2,gondar general hospitalital woreda:Mekelle region:Amhara zone:Zone 3
MFR_000029,gondar health post,Amhara,DHIS2_000178,gondar referral hospitalital,Amhara,0.6782801747322083,gondar health post woreda:Mekelle region:Amhara zone:Zone 2,gondar referral hospitalital woreda:Bahir Dar region:Amhara zone:Zone 2
MFR_000029,gondar health post,Amhara,DHIS2_000488,gondar clinic,Amhara,0.5666196942329407,gondar health post woreda:Mekelle region:Amhara zone:Zone 2,gondar clinic woreda:Gondar region:Amhara zone:Zone 4
MFR_000029,gondar health post,Amhara,DHIS2_000029,gondar health post,Amhara,0.9270965456962585,gondar health post woreda:Mekelle region:Amhara zone:Zone 2,gondar health post woreda:Mekelle region:Amhara zone:Zone 2
MFR_000030,nifas silk health post,SNNPR,DHIS2_000076,nifas silk health post,SNNPR,0.8338412642478943,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 1,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 3
MFR_000030,nifas silk health post,SNNPR,DHIS2_000030,nifas silk health post,SNNPR,0.9445543885231018,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 1,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000030,nifas silk health post,SNNPR,DHIS2_000113,nifas silk health center,SNNPR,0.7269327044487,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 1,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 3
MFR_000030,nifas silk health post,SNNPR,DHIS2_000426,nifas silk dispensary,SNNPR,0.7292214632034302,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 1,nifas silk dispensary woreda:Butajira region:SNNPR zone:Zone 2
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000031,butajir clinic,Addis Ababa,0.9243358969688416,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajir clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000012,butajira hospitalital,Addis Ababa,0.7117463946342468,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajira hospitalital woreda:Lideta region:Addis Ababa zone:Zone 3
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000194,butajira health center,Addis Ababa,0.7494484186172485,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajira health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000141,butajira health center,Addis Ababa,0.8662735819816589,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajira health center woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000417,butajira general hospitalital,Addis Ababa,0.6899417638778687,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajira general hospitalital woreda:Lideta region:Addis Ababa zone:Zone 2
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000148,butajir health center,Addis Ababa,0.6176724433898926,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajir health center woreda:Lideta region:Addis Ababa zone:Zone 5
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000419,butajira health center,Addis Ababa,0.6965134143829346,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajira health center woreda:Lideta region:Addis Ababa zone:Zone 3
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000143,butajir general hospital,Addis Ababa,0.7654712200164795,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajir general hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 4
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000351,butajira dispensary,Addis Ababa,0.6647210717201233,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajira dispensary woreda:Nifas Silk region:Addis Ababa zone:Zone 2
MFR_000031,butajira clinic,Addis Ababa,DHIS2_000202,butajira clinic,Addis Ababa,0.9071210026741028,butajira clinic woreda:Addis Ketema region:Addis Ababa zone:Zone 4,butajira clinic woreda:Kirkos region:Addis Ababa zone:Zone 4
MFR_000032,dire dawa referral hospital,Oromia,DHIS2_000132,dire dawa hospitalital,Oromia,0.8002830743789673,dire dawa referral hospital woreda:Dire Dawa region:Oromia zone:Zone 1,dire dawa hospitalital woreda:Adama region:Oromia zone:Zone 3
MFR_000032,dire dawa referral hospital,Oromia,DHIS2_000032,dir dawa referral hospitalital,Oromia,0.9286737442016602,dire dawa referral hospital woreda:Dire Dawa region:Oromia zone:Zone 1,dir dawa referral hospitalital woreda:Dire Dawa region:Oromia zone:Zone 1
MFR_000033,kirkos health post,Amhara,DHIS2_000174,kirko clinic,Amhara,0.4131324887275696,kirkos health post woreda:Bahir Dar region:Amhara zone:Zone 4,kirko clinic woreda:Mekelle region:Amhara zone:Zone 1
MFR_000033,kirkos health post,Amhara,DHIS2_000324,kirkos clinic,Amhara,0.42916029691696167,kirkos health post woreda:Bahir Dar region:Amhara zone:Zone 4,kirkos clinic woreda:Dessie region:Amhara zone:Zone 1
MFR_000033,kirkos health post,Amhara,DHIS2_000353,kirkos dispensary,Amhara,0.389652818441391,kirkos health post woreda:Bahir Dar region:Amhara zone:Zone 4,kirkos dispensary woreda:Mekelle region:Amhara zone:Zone 1
MFR_000033,kirkos health post,Amhara,DHIS2_000282,kirkos clinic,Amhara,0.5180476307868958,kirkos health post woreda:Bahir Dar region:Amhara zone:Zone 4,kirkos clinic woreda:Gondar region:Amhara zone:Zone 2
MFR_000033,kirkos health post,Amhara,DHIS2_000438,kirkos health center,Amhara,0.5030028820037842,kirkos health post woreda:Bahir Dar region:Amhara zone:Zone 4,kirkos health center woreda:Gondar region:Amhara zone:Zone 1
MFR_000033,kirkos health post,Amhara,DHIS2_000371,kirkos clinic,Amhara,0.4963667094707489,kirkos health post woreda:Bahir Dar region:Amhara zone:Zone 4,kirkos clinic woreda:Mekelle region:Amhara zone:Zone 3
MFR_000033,kirkos health post,Amhara,DHIS2_000241,kirkos general hospital,Amhara,0.7223868370056152,kirkos health post woreda:Bahir Dar region:Amhara zone:Zone 4,kirkos general hospital woreda:Bahir Dar region:Amhara zone:Zone 2
MFR_000033,kirkos health post,Amhara,DHIS2_000469,kirkos clinic,Amhara,0.5180708765983582,kirkos health post woreda:Bahir Dar region:Amhara zone:Zone 4,kirkos clinic woreda:Gondar region:Amhara zone:Zone 3
MFR_000034,kirkos referral hospital,Addis Ababa,DHIS2_000074,kirkos health post,Addis Ababa,0.6042815446853638,kirkos referral hospital woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 3
MFR_000034,kirkos referral hospital,Addis Ababa,DHIS2_000077,kirkos health center,Addis Ababa,0.6612372994422913,kirkos referral hospital woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos health center woreda:Arada region:Addis Ababa zone:Zone 2
MFR_000034,kirkos referral hospital,Addis Ababa,DHIS2_000034,kirkos referral hospitalital,Addis Ababa,0.9583050012588501,kirkos referral hospital woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos referral hospitalital woreda:Lideta region:Addis Ababa zone:Zone 1
MFR_000034,kirkos referral hospital,Addis Ababa,DHIS2_000228,kirkos health post,Addis Ababa,0.8729889392852783,kirkos referral hospital woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos health post woreda:Lideta region:Addis Ababa zone:Zone 1
MFR_000034,kirkos referral hospital,Addis Ababa,DHIS2_000112,kirkos dispensary,Addis Ababa,0.5943170785903931,kirkos referral hospital woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos dispensary woreda:Bole region:Addis Ababa zone:Zone 4
MFR_000034,kirkos referral hospital,Addis Ababa,DHIS2_000396,kirkos health center,Addis Ababa,0.5893286466598511,kirkos referral hospital woreda:Lideta region:Addis Ababa zone:Zone 1,kirkos health center woreda:Bole region:Addis Ababa zone:Zone 5
MFR_000035,bahir dar health center,Addis Ababa,DHIS2_000138,bahir dar clinic,Addis Ababa,0.5967642068862915,bahir dar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 1,bahir dar clinic woreda:Bole region:Addis Ababa zone:Zone 5
MFR_000035,bahir dar health center,Addis Ababa,DHIS2_000177,bahir dar referral hospitalital,Addis Ababa,0.6538064479827881,bahir dar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 1,bahir dar referral hospitalital woreda:Bole region:Addis Ababa zone:Zone 1
MFR_000035,bahir dar health center,Addis Ababa,DHIS2_000256,bahir dar health center,Addis Ababa,0.7311673760414124,bahir dar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 1,bahir dar health center woreda:Arada region:Addis Ababa zone:Zone 1
MFR_000035,bahir dar health center,Addis Ababa,DHIS2_000290,bahir dar health center,Addis Ababa,0.6229310631752014,bahir dar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 1,bahir dar health center woreda:Kirkos region:Addis Ababa zone:Zone 4
MFR_000035,bahir dar health center,Addis Ababa,DHIS2_000341,bahir dar hospital,Addis Ababa,0.57796311378479,bahir dar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 1,bahir dar hospital woreda:Lideta region:Addis Ababa zone:Zone 4
MFR_000035,bahir dar health center,Addis Ababa,DHIS2_000312,bahir dar health post,Addis Ababa,0.6116138696670532,bahir dar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 1,bahir dar health post woreda:Lideta region:Addis Ababa zone:Zone 5
MFR_000035,bahir dar health center,Addis Ababa,DHIS2_000447,bahir dar health center,Addis Ababa,0.647084653377533,bahir dar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 1,bahir dar health center woreda:Lideta region:Addis Ababa zone:Zone 3
MFR_000035,bahir dar health center,Addis Ababa,DHIS2_000041,bahir dar hospitalital,Addis Ababa,0.600335955619812,bahir dar health center woreda:Nifas Silk region:Addis Ababa zone:Zone 1,bahir dar hospitalital woreda:Arada region:Addis Ababa zone:Zone 3
MFR_000036,adama referral hospital,Amhara,DHIS2_000454,adam referral hospitalital,Amhara,0.6159682273864746,adama referral hospital woreda:Dessie region:Amhara zone:Zone 2,adam referral hospitalital woreda:Mekelle region:Amhara zone:Zone 1
MFR_000036,adama referral hospital,Amhara,DHIS2_000036,adama referral hospital,Amhara,0.9405509829521179,adama referral hospital woreda:Dessie region:Amhara zone:Zone 2,adama referral hospital woreda:Dessie region:Amhara zone:Zone 2
MFR_000036,adama referral hospital,Amhara,DHIS2_000310,adama hospital,Amhara,0.6016244888305664,adama referral hospital woreda:Dessie region:Amhara zone:Zone 2,adama hospital woreda:Mekelle region:Amhara zone:Zone 4
MFR_000037,hawassa health center,Oromia,DHIS2_000154,hawass health center,Oromia,0.9536157846450806,hawassa health center woreda:Dukem region:Oromia zone:Zone 5,hawass health center woreda:Dukem region:Oromia zone:Zone 5
MFR_000037,hawassa health center,Oromia,DHIS2_000037,hawass health center,Oromia,0.9536157846450806,hawassa health center woreda:Dukem region:Oromia zone:Zone 5,hawass health center woreda:Dukem region:Oromia zone:Zone 5
MFR_000038,dire dawa health center,Oromia,DHIS2_000409,dire dawa health post,Oromia,0.6414339542388916,dire dawa health center woreda:Dukem region:Oromia zone:Zone 1,dire dawa health post woreda:Adama region:Oromia zone:Zone 3
MFR_000038,dire dawa health center,Oromia,DHIS2_000079,dire dawa health center,Oromia,0.8705520033836365,dire dawa health center woreda:Dukem region:Oromia zone:Zone 1,dire dawa health center woreda:Dukem region:Oromia zone:Zone 4
MFR_000038,dire dawa health center,Oromia,DHIS2_000305,dire dawa health center,Oromia,0.9076782464981079,dire dawa health center woreda:Dukem region:Oromia zone:Zone 1,dire dawa health center woreda:Dukem region:Oromia zone:Zone 2
MFR_000038,dire dawa health center,Oromia,DHIS2_000026,dire dawa general hospitalital,Oromia,0.8384278416633606,dire dawa health center woreda:Dukem region:Oromia zone:Zone 1,dire dawa general hospitalital woreda:Dukem region:Oromia zone:Zone 4
MFR_000038,dire dawa health center,Oromia,DHIS2_000038,dire dawa health center,Oromia,0.9874661564826965,dire dawa health center woreda:Dukem region:Oromia zone:Zone 1,dire dawa health center woreda:Dukem region:Oromia zone:Zone 1
MFR_000039,butajira health post,Amhara,DHIS2_000432,butajira general hospitalital,Amhara,0.6812843680381775,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira general hospitalital woreda:Bahir Dar region:Amhara zone:Zone 1
MFR_000039,butajira health post,Amhara,DHIS2_000323,butajira hospital,Amhara,0.531919538974762,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira hospital woreda:Mekelle region:Amhara zone:Zone 2
MFR_000039,butajira health post,Amhara,DHIS2_000067,butajira referral hospitalital,Amhara,0.49214038252830505,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira referral hospitalital woreda:Mekelle region:Amhara zone:Zone 4
MFR_000039,butajira health post,Amhara,DHIS2_000200,butajir health center,Amhara,0.4532291293144226,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajir health center woreda:Gondar region:Amhara zone:Zone 5
MFR_000039,butajira health post,Amhara,DHIS2_000251,butajir health center,Amhara,0.49202439188957214,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajir health center woreda:Gondar region:Amhara zone:Zone 4
MFR_000039,butajira health post,Amhara,DHIS2_000311,butajira health center,Amhara,0.5282765030860901,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira health center woreda:Mekelle region:Amhara zone:Zone 5
MFR_000039,butajira health post,Amhara,DHIS2_000039,butajira health post,Amhara,0.9307059049606323,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3
MFR_000039,butajira health post,Amhara,DHIS2_000387,butajira dispensary,Amhara,0.4548708498477936,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira dispensary woreda:Mekelle region:Amhara zone:Zone 2
MFR_000039,butajira health post,Amhara,DHIS2_000397,butajira health post,Amhara,0.5639163851737976,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira health post woreda:Gondar region:Amhara zone:Zone 5
MFR_000039,butajira health post,Amhara,DHIS2_000289,butajira clinic,Amhara,0.63621985912323,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira clinic woreda:Dessie region:Amhara zone:Zone 3
MFR_000039,butajira health post,Amhara,DHIS2_000139,butajir dispensary,Amhara,0.2681712508201599,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajir dispensary woreda:Dessie region:Amhara zone:Zone 1
MFR_000039,butajira health post,Amhara,DHIS2_000217,butajira health post,Amhara,0.6997564435005188,butajira health post woreda:Bahir Dar region:Amhara zone:Zone 3,butajira health post woreda:Dessie region:Amhara zone:Zone 3
MFR_000040,gondar referral hospital,SNNPR,DHIS2_000040,gondar referral hospital,SNNPR,0.9240888953208923,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3
MFR_000040,gondar referral hospital,SNNPR,DHIS2_000027,gondar hospital,SNNPR,0.7739163637161255,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,gondar hospital woreda:Hawassa region:SNNPR zone:Zone 3
MFR_000040,gondar referral hospital,SNNPR,DHIS2_000405,gondar hospitalital,SNNPR,0.7933213710784912,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,gondar hospitalital woreda:Hosaena region:SNNPR zone:Zone 3
MFR_000040,gondar referral hospital,SNNPR,DHIS2_000259,gondar clinic,SNNPR,0.7565535306930542,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,gondar clinic woreda:Hawassa region:SNNPR zone:Zone 3
MFR_000040,gondar referral hospital,SNNPR,DHIS2_000225,gondar health post,SNNPR,0.6279391050338745,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,gondar health post woreda:Butajira region:SNNPR zone:Zone 5
MFR_000040,gondar referral hospital,SNNPR,DHIS2_000286,gonda referral hospitalital,SNNPR,0.5944921970367432,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,gonda referral hospitalital woreda:Hosaena region:SNNPR zone:Zone 1
MFR_000040,gondar referral hospital,SNNPR,DHIS2_000243,gondar general hospital,SNNPR,0.5677559971809387,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,gondar general hospital woreda:Hawassa region:SNNPR zone:Zone 5
MFR_000040,gondar referral hospital,SNNPR,DHIS2_000255,gondar health center,SNNPR,0.715057909488678,gondar referral hospital woreda:Butajira region:SNNPR zone:Zone 3,gondar health center woreda:Butajira region:SNNPR zone:Zone 2
MFR_000041,bahir dar hospital,Addis Ababa,DHIS2_000138,bahir dar clinic,Addis Ababa,0.6830307841300964,bahir dar hospital woreda:Arada region:Addis Ababa zone:Zone 3,bahir dar clinic woreda:Bole region:Addis Ababa zone:Zone 5
