mfr_id,mfr_name,mfr_region,dhis2_id,dhis2_name,dhis2_region,linktransformer_score,text_a,text_b,match_type
MFR_000063,hosaena health center,Oromia,DHIS2_000322,hosaena health post,Oromia,0.8113759756088257,hosaena health center woreda:Adama region:Oromia zone:Zone 1,hosaena health post woreda:Adama region:Oromia zone:Zone 4,confirmed
MFR_000063,hosaena health center,Oromia,DHIS2_000063,hosaena health center,Oromia,0.9736865758895874,hosaena health center woreda:Adama region:Oromia zone:Zone 1,hosaena health center woreda:Adama region:Oromia zone:Zone 1,confirmed
MFR_000064,nifas silk hospital,Amhara,DHIS2_000064,nifas silk hospital,Amhara,0.9481744766235352,nifas silk hospital woreda:Bahir Dar region:Amhara zone:Zone 5,nifas silk hospital woreda:Bahir Dar region:Amhara zone:Zone 5,confirmed
MFR_000066,addis ababa hospital,SNNPR,DHIS2_000061,addis ababa general hospital,SNNPR,0.8024579286575317,addis ababa hospital woreda:Butajira region:SNNPR zone:Zone 3,addis ababa general hospital woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000066,addis ababa hospital,SNNPR,DHIS2_000066,addis ababa hospitalital,SNNPR,0.9164119958877563,addis ababa hospital woreda:Butajira region:SNNPR zone:Zone 3,addis ababa hospitalital woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000066,addis ababa hospital,SNNPR,DHIS2_000296,addis ababa general hospitalital,SNNPR,0.7527511119842529,addis ababa hospital woreda:Butajira region:SNNPR zone:Zone 3,addis ababa general hospitalital woreda:Butajira region:SNNPR zone:Zone 4,confirmed
MFR_000067,butajira referral hospital,Amhara,DHIS2_000067,butajira referral hospitalital,Amhara,0.9408039450645447,butajira referral hospital woreda:Mekelle region:Amhara zone:Zone 4,butajira referral hospitalital woreda:Mekelle region:Amhara zone:Zone 4,confirmed
MFR_000068,bahir dar health center,Amhara,DHIS2_000424,bahir dar clinic,Amhara,0.9137576222419739,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3,bahir dar clinic woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000068,bahir dar health center,Amhara,DHIS2_000223,bahir dar hospital,Amhara,0.7904909253120422,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3,bahir dar hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000068,bahir dar health center,Amhara,DHIS2_000391,bahir dar hospital,Amhara,0.7723544239997864,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3,bahir dar hospital woreda:Bahir Dar region:Amhara zone:Zone 3,confirmed
MFR_000068,bahir dar health center,Amhara,DHIS2_000068,bahir dar health center,Amhara,0.9484279751777649,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3,bahir dar health center woreda:Dessie region:Amhara zone:Zone 3,confirmed
MFR_000069,adama health center,Oromia,DHIS2_000069,adama health center,Oromia,0.9822561740875244,adama health center woreda:Adama region:Oromia zone:Zone 5,adama health center woreda:Adama region:Oromia zone:Zone 5,confirmed
MFR_000069,adama health center,Oromia,DHIS2_000102,adama health center,Oromia,0.745557427406311,adama health center woreda:Adama region:Oromia zone:Zone 5,adama health center woreda:Adama region:Oromia zone:Zone 3,confirmed
MFR_000070,nifas silk health center,Oromia,DHIS2_000070,nifas silk health center,Oromia,0.9526767134666443,nifas silk health center woreda:Dire Dawa region:Oromia zone:Zone 2,nifas silk health center woreda:Dire Dawa region:Oromia zone:Zone 2,confirmed
MFR_000071,dessie hospital,SNNPR,DHIS2_000071,dessi hospitalital,SNNPR,0.9313268661499023,dessie hospital woreda:Butajira region:SNNPR zone:Zone 1,dessi hospitalital woreda:Butajira region:SNNPR zone:Zone 1,confirmed
MFR_000072,adama referral hospital,Addis Ababa,DHIS2_000209,adama hospital,Addis Ababa,0.9002426266670227,adama referral hospital woreda:Kirkos region:Addis Ababa zone:Zone 3,adama hospital woreda:Kirkos region:Addis Ababa zone:Zone 3,confirmed
MFR_000073,hosaena referral hospital,Addis Ababa,DHIS2_000073,hosaena referral hospital,Addis Ababa,0.9660019278526306,hosaena referral hospital woreda:Arada region:Addis Ababa zone:Zone 5,hosaena referral hospital woreda:Arada region:Addis Ababa zone:Zone 5,confirmed
MFR_000074,kirkos health post,Addis Ababa,DHIS2_000074,kirkos health post,Addis Ababa,0.9560459852218628,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 3,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000074,kirkos health post,Addis Ababa,DHIS2_000077,kirkos health center,Addis Ababa,0.7595569491386414,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 3,kirkos health center woreda:Arada region:Addis Ababa zone:Zone 2,confirmed
MFR_000075,gondar health center,Addis Ababa,DHIS2_000418,gondar hospitalital,Addis Ababa,0.761583685874939,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2,gondar hospitalital woreda:Addis Ketema region:Addis Ababa zone:Zone 4,confirmed
MFR_000075,gondar health center,Addis Ababa,DHIS2_000075,gondar health center,Addis Ababa,0.9497370719909668,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2,confirmed
MFR_000075,gondar health center,Addis Ababa,DHIS2_000235,gondar health center,Addis Ababa,0.8081733584403992,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 3,confirmed
MFR_000075,gondar health center,Addis Ababa,DHIS2_000203,gondar hospital,Addis Ababa,0.8514746427536011,gondar health center woreda:Addis Ketema region:Addis Ababa zone:Zone 2,gondar hospital woreda:Nifas Silk region:Addis Ababa zone:Zone 2,confirmed
MFR_000076,nifas silk health post,SNNPR,DHIS2_000076,nifas silk health post,SNNPR,0.9215099215507507,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 3,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 3,confirmed
MFR_000076,nifas silk health post,SNNPR,DHIS2_000113,nifas silk health center,SNNPR,0.8270019888877869,nifas silk health post woreda:Hosaena region:SNNPR zone:Zone 3,nifas silk health center woreda:Butajira region:SNNPR zone:Zone 3,confirmed
MFR_000077,kirkos health center,Addis Ababa,DHIS2_000074,kirkos health post,Addis Ababa,0.7992495894432068,kirkos health center woreda:Arada region:Addis Ababa zone:Zone 2,kirkos health post woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000077,kirkos health center,Addis Ababa,DHIS2_000077,kirkos health center,Addis Ababa,0.9676610827445984,kirkos health center woreda:Arada region:Addis Ababa zone:Zone 2,kirkos health center woreda:Arada region:Addis Ababa zone:Zone 2,confirmed
MFR_000078,hawassa health post,SNNPR,DHIS2_000078,hawass health post,SNNPR,0.923674464225769,hawassa health post woreda:Hosaena region:SNNPR zone:Zone 4,hawass health post woreda:Hosaena region:SNNPR zone:Zone 4,confirmed
MFR_000079,dire dawa health center,Oromia,DHIS2_000079,dire dawa health center,Oromia,0.9727796316146851,dire dawa health center woreda:Dukem region:Oromia zone:Zone 4,dire dawa health center woreda:Dukem region:Oromia zone:Zone 4,confirmed
MFR_000079,dire dawa health center,Oromia,DHIS2_000305,dire dawa health center,Oromia,0.8062766790390015,dire dawa health center woreda:Dukem region:Oromia zone:Zone 4,dire dawa health center woreda:Dukem region:Oromia zone:Zone 2,confirmed
MFR_000079,dire dawa health center,Oromia,DHIS2_000026,dire dawa general hospitalital,Oromia,0.9478979110717773,dire dawa health center woreda:Dukem region:Oromia zone:Zone 4,dire dawa general hospitalital woreda:Dukem region:Oromia zone:Zone 4,confirmed
MFR_000079,dire dawa health center,Oromia,DHIS2_000038,dire dawa health center,Oromia,0.7542703151702881,dire dawa health center woreda:Dukem region:Oromia zone:Zone 4,dire dawa health center woreda:Dukem region:Oromia zone:Zone 1,confirmed
MFR_000080,kirkos health center,SNNPR,DHIS2_000080,kirkos health center,SNNPR,0.9653910994529724,kirkos health center woreda:Hosaena region:SNNPR zone:Zone 1,kirkos health center woreda:Hosaena region:SNNPR zone:Zone 1,confirmed
MFR_000080,kirkos health center,SNNPR,DHIS2_000230,kirkos health center,SNNPR,0.8037499785423279,kirkos health center woreda:Hosaena region:SNNPR zone:Zone 1,kirkos health center woreda:Hawassa region:SNNPR zone:Zone 4,confirmed
MFR_000081,nifas silk clinic,Oromia,DHIS2_000181,nifas silk dispensary,Oromia,0.767453134059906,nifas silk clinic woreda:Modjo region:Oromia zone:Zone 3,nifas silk dispensary woreda:Modjo region:Oromia zone:Zone 2,confirmed
MFR_000082,dessie health post,Amhara,DHIS2_000082,dessie health post,Amhara,0.958622395992279,dessie health post woreda:Dessie region:Amhara zone:Zone 5,dessie health post woreda:Dessie region:Amhara zone:Zone 5,confirmed
MFR_000083,addis ababa hospital,Addis Ababa,DHIS2_000083,addis ababa hospitalital,Addis Ababa,0.9324749112129211,addis ababa hospital woreda:Lideta region:Addis Ababa zone:Zone 2,addis ababa hospitalital woreda:Lideta region:Addis Ababa zone:Zone 2,confirmed
MFR_000083,addis ababa hospital,Addis Ababa,DHIS2_000422,addis ababa health center,Addis Ababa,0.746463418006897,addis ababa hospital woreda:Lideta region:Addis Ababa zone:Zone 2,addis ababa health center woreda:Kirkos region:Addis Ababa zone:Zone 2,confirmed
MFR_000085,addis ababa clinic,SNNPR,DHIS2_000085,addis ababa clinic,SNNPR,0.9486284255981445,addis ababa clinic woreda:Arba Minch region:SNNPR zone:Zone 2,addis ababa clinic woreda:Arba Minch region:SNNPR zone:Zone 2,confirmed
MFR_000085,addis ababa clinic,SNNPR,DHIS2_000061,addis ababa general hospital,SNNPR,0.7897301316261292,addis ababa clinic woreda:Arba Minch region:SNNPR zone:Zone 2,addis ababa general hospital woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000085,addis ababa clinic,SNNPR,DHIS2_000179,addis ababa dispensary,SNNPR,0.8079556822776794,addis ababa clinic woreda:Arba Minch region:SNNPR zone:Zone 2,addis ababa dispensary woreda:Hawassa region:SNNPR zone:Zone 2,confirmed
MFR_000085,addis ababa clinic,SNNPR,DHIS2_000129,addis ababa hospital,SNNPR,0.8153024911880493,addis ababa clinic woreda:Arba Minch region:SNNPR zone:Zone 2,addis ababa hospital woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000085,addis ababa clinic,SNNPR,DHIS2_000213,addis ababa health post,SNNPR,0.783337414264679,addis ababa clinic woreda:Arba Minch region:SNNPR zone:Zone 2,addis ababa health post woreda:Hosaena region:SNNPR zone:Zone 2,confirmed
MFR_000086,hawassa clinic,SNNPR,DHIS2_000086,hawass clinic,SNNPR,0.9250783324241638,hawassa clinic woreda:Arba Minch region:SNNPR zone:Zone 3,hawass clinic woreda:Arba Minch region:SNNPR zone:Zone 3,confirmed
MFR_000087,hawassa referral hospital,Amhara,DHIS2_000087,hawassa referral hospitalital,Amhara,0.9319770932197571,hawassa referral hospital woreda:Bahir Dar region:Amhara zone:Zone 5,hawassa referral hospitalital woreda:Bahir Dar region:Amhara zone:Zone 5,confirmed
MFR_000089,dire dawa dispensary,Amhara,DHIS2_000171,dire dawa dispensary,Amhara,0.9403243064880371,dire dawa dispensary woreda:Dessie region:Amhara zone:Zone 2,dire dawa dispensary woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000090,addis ababa health post,Amhara,DHIS2_000375,addis ababa clinic,Amhara,0.8536608219146729,addis ababa health post woreda:Mekelle region:Amhara zone:Zone 2,addis ababa clinic woreda:Mekelle region:Amhara zone:Zone 2,confirmed
MFR_000090,addis ababa health post,Amhara,DHIS2_000263,addis ababa hospital,Amhara,0.8417657613754272,addis ababa health post woreda:Mekelle region:Amhara zone:Zone 2,addis ababa hospital woreda:Mekelle region:Amhara zone:Zone 2,confirmed
MFR_000090,addis ababa health post,Amhara,DHIS2_000090,addis ababa health post,Amhara,0.927036702632904,addis ababa health post woreda:Mekelle region:Amhara zone:Zone 2,addis ababa health post woreda:Mekelle region:Amhara zone:Zone 2,confirmed
MFR_000091,dessie referral hospital,Amhara,DHIS2_000091,dessie referral hospitalital,Amhara,0.9368564486503601,dessie referral hospital woreda:Gondar region:Amhara zone:Zone 4,dessie referral hospitalital woreda:Gondar region:Amhara zone:Zone 4,confirmed
MFR_000092,hosaena health post,Oromia,DHIS2_000322,hosaena health post,Oromia,0.7846137285232544,hosaena health post woreda:Adama region:Oromia zone:Zone 2,hosaena health post woreda:Adama region:Oromia zone:Zone 4,confirmed
MFR_000093,nifas silk referral hospital,Amhara,DHIS2_000455,nifas silk dispensary,Amhara,0.8819758296012878,nifas silk referral hospital woreda:Gondar region:Amhara zone:Zone 1,nifas silk dispensary woreda:Gondar region:Amhara zone:Zone 1,confirmed
MFR_000093,nifas silk referral hospital,Amhara,DHIS2_000126,nifas silk clinic,Amhara,0.7487295866012573,nifas silk referral hospital woreda:Gondar region:Amhara zone:Zone 1,nifas silk clinic woreda:Dessie region:Amhara zone:Zone 1,confirmed
MFR_000094,butajira health post,Oromia,DHIS2_000094,butajira health post,Oromia,0.9519587159156799,butajira health post woreda:Modjo region:Oromia zone:Zone 4,butajira health post woreda:Modjo region:Oromia zone:Zone 4,confirmed
MFR_000095,bole health center,Amhara,DHIS2_000095,bole health center,Amhara,0.9655174016952515,bole health center woreda:Bahir Dar region:Amhara zone:Zone 5,bole health center woreda:Bahir Dar region:Amhara zone:Zone 5,confirmed
MFR_000096,dessie health post,Oromia,DHIS2_000096,dessi health post,Oromia,0.8877748847007751,dessie health post woreda:Bishoftu region:Oromia zone:Zone 2,dessi health post woreda:Bishoftu region:Oromia zone:Zone 2,confirmed
MFR_000097,bole health center,Addis Ababa,DHIS2_000272,bol health center,Addis Ababa,0.7474185824394226,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 3,bol health center woreda:Kirkos region:Addis Ababa zone:Zone 4,confirmed
MFR_000097,bole health center,Addis Ababa,DHIS2_000097,bole health center,Addis Ababa,0.9678722023963928,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 3,bole health center woreda:Kirkos region:Addis Ababa zone:Zone 3,confirmed
MFR_000098,kirkos health center,Oromia,DHIS2_000333,kirkos clinic,Oromia,0.7927009463310242,kirkos health center woreda:Adama region:Oromia zone:Zone 4,kirkos clinic woreda:Bishoftu region:Oromia zone:Zone 4,confirmed
MFR_000098,kirkos health center,Oromia,DHIS2_000463,kirkos health post,Oromia,0.7904011607170105,kirkos health center woreda:Adama region:Oromia zone:Zone 4,kirkos health post woreda:Modjo region:Oromia zone:Zone 4,confirmed
MFR_000098,kirkos health center,Oromia,DHIS2_000283,kirkos clinic,Oromia,0.7756649255752563,kirkos health center woreda:Adama region:Oromia zone:Zone 4,kirkos clinic woreda:Dukem region:Oromia zone:Zone 4,confirmed
MFR_000099,butajira referral hospital,Oromia,DHIS2_000099,butajira referral hospitalital,Oromia,0.9507656097412109,butajira referral hospital woreda:Adama region:Oromia zone:Zone 5,butajira referral hospitalital woreda:Adama region:Oromia zone:Zone 5,confirmed
MFR_000100,dire dawa hospital,Amhara,DHIS2_000267,dire dawa hospital,Amhara,0.8117304444313049,dire dawa hospital woreda:Dessie region:Amhara zone:Zone 4,dire dawa hospital woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000100,dire dawa hospital,Amhara,DHIS2_000164,dire dawa general hospitalital,Amhara,0.9709563255310059,dire dawa hospital woreda:Dessie region:Amhara zone:Zone 4,dire dawa general hospitalital woreda:Dessie region:Amhara zone:Zone 4,confirmed
MFR_000101,adama health center,Addis Ababa,DHIS2_000101,adama health center,Addis Ababa,0.9889405369758606,adama health center woreda:Kirkos region:Addis Ababa zone:Zone 1,adama health center woreda:Kirkos region:Addis Ababa zone:Zone 1,confirmed
MFR_000102,adama health center,Oromia,DHIS2_000069,adama health center,Oromia,0.7646888494491577,adama health center woreda:Adama region:Oromia zone:Zone 3,adama health center woreda:Adama region:Oromia zone:Zone 5,confirmed
MFR_000102,adama health center,Oromia,DHIS2_000102,adama health center,Oromia,0.951108992099762,adama health center woreda:Adama region:Oromia zone:Zone 3,adama health center woreda:Adama region:Oromia zone:Zone 3,confirmed
MFR_000102,adama health center,Oromia,DHIS2_000416,adama health post,Oromia,0.8874293565750122,adama health center woreda:Adama region:Oromia zone:Zone 3,adama health post woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000102,adama health center,Oromia,DHIS2_000198,adam health center,Oromia,0.8938366770744324,adama health center woreda:Adama region:Oromia zone:Zone 3,adam health center woreda:Dukem region:Oromia zone:Zone 3,confirmed
MFR_000104,hosaena health post,Amhara,DHIS2_000104,hosaena health post,Amhara,0.9392303824424744,hosaena health post woreda:Dessie region:Amhara zone:Zone 4,hosaena health post woreda:Dessie region:Amhara zone:Zone 4,confirmed
MFR_000104,hosaena health post,Amhara,DHIS2_000062,hosaen health post,Amhara,0.7411618828773499,hosaena health post woreda:Dessie region:Amhara zone:Zone 4,hosaen health post woreda:Dessie region:Amhara zone:Zone 2,confirmed
MFR_000105,kirkos health center,SNNPR,DHIS2_000230,kirkos health center,SNNPR,0.7475289106369019,kirkos health center woreda:Hosaena region:SNNPR zone:Zone 5,kirkos health center woreda:Hawassa region:SNNPR zone:Zone 4,confirmed
MFR_000106,dessie health post,Addis Ababa,DHIS2_000010,dessie health center,Addis Ababa,0.9364026784896851,dessie health post woreda:Arada region:Addis Ababa zone:Zone 3,dessie health center woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
MFR_000106,dessie health post,Addis Ababa,DHIS2_000173,dessie hospital,Addis Ababa,0.7868645191192627,dessie health post woreda:Arada region:Addis Ababa zone:Zone 3,dessie hospital woreda:Bole region:Addis Ababa zone:Zone 3,confirmed
MFR_000106,dessie health post,Addis Ababa,DHIS2_000106,dessie health post,Addis Ababa,0.9713684320449829,dessie health post woreda:Arada region:Addis Ababa zone:Zone 3,dessie health post woreda:Arada region:Addis Ababa zone:Zone 3,confirmed
