facility_id,facility_name,region,woreda,zone,facility_type,phone,latitude,longitude,owner_type,facility_name_amharic_xlat,facility_name_expanded,facility_name_normalized,facility_name_phonetic,region_normalized,zone_normalized,woreda_normalized
DHIS2_000566,Private Clinic 66,Oromia,Nifas Silk,Zone 1,Clinic,09695440590,12.825427720285123,36.787631245325734,Private,Private Clinic 66,Private Clinic 66,private clinic 66,P613,oromia,zone 1,nifas silk
DHIS2_000567,Private Clinic 67,SNNPR,Bahir Dar,Zone 2,Clinic,09539221379,8.114175626831676,39.77080536494513,Private,Private Clinic 67,Private Clinic 67,private clinic 67,P613,snnpr,zone 2,bahir dar
DHIS2_000568,Private Clinic 68,SNNPR,Gondar,Zone 5,Clinic,09583548874,5.649235353465125,34.23571568423764,Private,Private Clinic 68,Private Clinic 68,private clinic 68,P613,snnpr,zone 5,gondar
DHIS2_000569,Private Clinic 69,Amhara,Nifas Silk,Zone 3,Clinic,09367396048,14.558839841281582,33.46953470621274,Private,Private Clinic 69,Private Clinic 69,private clinic 69,P613,amhara,zone 3,nifas silk
DHIS2_000570,Private Clinic 70,Oromia,Gondar,Zone 5,Clinic,09353353746,6.29058242818404,47.75966471939742,Private,Private Clinic 70,Private Clinic 70,private clinic 70,P613,oromia,zone 5,gondar
DHIS2_000571,Private Clinic 71,Oromia,Kirkos,Zone 2,Clinic,09565229602,3.3736089946141363,42.77500238063828,Private,Private Clinic 71,Private Clinic 71,private clinic 71,P613,oromia,zone 2,kirkos
DHIS2_000572,Private Clinic 72,Addis Ababa,Adama,Zone 4,Clinic,09861465754,14.61832113497666,35.78288273554682,Private,Private Clinic 72,Private Clinic 72,private clinic 72,P613,addis ababa,zone 4,adama
DHIS2_000573,Private Clinic 73,Oromia,Dessie,Zone 3,Clinic,09657347699,3.2143427097398325,44.95196741796041,Private,Private Clinic 73,Private Clinic 73,private clinic 73,P613,oromia,zone 3,dessie
DHIS2_000574,Private Clinic 74,Addis Ababa,Hosaena,Zone 4,Clinic,09664856856,3.0147820219971107,41.9749089768364,Private,Private Clinic 74,Private Clinic 74,private clinic 74,P613,addis ababa,zone 4,hosaena
DHIS2_000575,Private Clinic 75,Amhara,Lideta,Zone 4,Clinic,09465940773,5.706481709324825,35.41238203617285,Private,Private Clinic 75,Private Clinic 75,private clinic 75,P613,amhara,zone 4,lideta
