,,name_exact,name_levenshtein,name_jaro_winkler,name_cosine,region_exact,woreda_exact,feature_sum,feature_mean
313,173,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
314,248,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
314,303,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
314,402,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
315,137,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
315,245,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
315,280,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
315,363,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
316,18,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
316,20,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
316,88,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
316,90,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
316,216,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
316,331,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
316,423,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
317,74,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
318,12,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
318,136,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
318,161,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
318,339,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
319,143,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
319,169,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
319,177,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
319,320,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
320,122,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
321,84,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
321,378,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
322,94,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
322,103,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
322,140,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
322,205,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
322,210,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
322,212,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
322,247,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
322,276,0,1.0,1.0,0.0,1,1,4.0,1.1428571428571428
322,292,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
322,374,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
322,377,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
322,393,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
323,33,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
323,62,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
323,70,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
323,115,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
323,164,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
323,318,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
323,341,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
323,391,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
324,5,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
324,93,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
324,261,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
325,240,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
325,319,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
326,42,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
326,72,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
326,126,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
326,207,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
326,219,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
326,221,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
326,271,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
326,413,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
327,118,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
327,367,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
328,35,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
329,39,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
329,129,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
329,184,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
329,206,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
329,279,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
329,370,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
330,5,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
330,93,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
330,261,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
331,77,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
331,86,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
331,208,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
331,310,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
331,390,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
331,395,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
332,66,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
332,104,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
332,119,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
332,154,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
332,186,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
332,223,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
332,349,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
333,35,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
334,14,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
334,29,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
334,81,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
334,100,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
334,193,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
334,325,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
334,347,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
335,57,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
335,112,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
336,31,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
336,105,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
336,128,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
336,295,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
336,301,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
337,397,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
338,39,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
338,129,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
338,184,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
338,206,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
338,279,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
338,370,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
339,23,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
339,308,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
340,110,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
340,121,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
340,214,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
340,286,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
340,293,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
340,302,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
340,369,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
340,389,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
341,71,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
341,157,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
341,204,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
342,168,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
342,337,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
342,415,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
343,87,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
343,174,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
343,250,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
343,414,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
344,33,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
344,62,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
344,70,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
344,115,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
344,164,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
344,318,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
344,341,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
344,391,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
345,243,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
346,158,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
346,235,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
347,95,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
347,143,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
347,177,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
348,14,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
348,29,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
348,81,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
348,100,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
348,193,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
348,325,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
348,347,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
349,77,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
349,86,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
349,208,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
349,310,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
349,390,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
349,395,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
349,425,0,0.0,0.0,0.0,1,0,1.0,0.2857142857142857
350,17,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
350,47,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
350,54,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
350,134,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
350,255,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
350,258,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
350,282,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
350,335,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
350,407,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
350,409,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
351,79,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
351,102,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
351,239,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
351,298,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
351,333,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
352,33,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
352,62,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
352,70,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
352,115,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
352,164,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
352,318,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
352,341,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
352,391,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
353,160,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
353,218,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
353,273,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
354,215,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
355,233,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
355,262,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
355,290,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
356,23,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
356,189,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
356,308,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
357,155,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
358,39,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
358,129,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
358,184,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
358,206,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
358,279,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
358,370,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
359,39,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
359,129,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
359,184,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
359,206,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
359,279,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
359,370,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
360,234,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
360,422,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
361,97,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
361,163,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
361,294,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
361,376,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
362,92,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
362,111,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
362,147,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
362,180,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
362,187,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
362,398,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
363,12,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
363,136,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
363,161,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
363,339,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
364,224,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
364,225,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
364,340,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
365,66,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
365,104,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
365,119,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
365,154,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
365,186,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
365,223,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
365,349,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
366,80,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
366,133,0,1.0,1.0,0.0,1,0,3.0,0.8571428571428571
366,139,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
366,162,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
366,192,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
366,263,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
366,268,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
366,418,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
367,31,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
367,105,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
367,128,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
367,295,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
367,301,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
368,32,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
368,262,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
369,171,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
369,179,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
369,190,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
369,386,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
370,33,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
370,62,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
370,70,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
370,115,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
370,164,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
370,318,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
370,341,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
370,391,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
371,14,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
371,29,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
371,81,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
371,100,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
371,193,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
371,325,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
371,347,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
372,38,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
372,329,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
372,411,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
373,176,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
373,330,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
373,356,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
374,2,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
374,61,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
374,203,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
374,231,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
374,300,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
374,316,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
375,191,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
376,79,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
376,102,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
376,239,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
376,298,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
376,333,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
377,6,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
377,82,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
377,142,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
378,179,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
378,190,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
378,343,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
378,386,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
379,77,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
379,86,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
379,208,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
379,310,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
379,390,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
379,395,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
380,188,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
380,229,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
380,244,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
380,351,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
380,387,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
381,18,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
381,20,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
381,88,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
381,90,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
381,216,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
381,331,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
382,13,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
382,159,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
382,324,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
382,344,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
382,380,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
382,400,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
382,401,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
383,38,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
383,144,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
383,283,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
383,329,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
383,410,0,0.0,1.0,1.0,1,1,4.0,1.1428571428571428
384,40,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
384,196,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
384,226,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
384,264,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
384,281,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
384,405,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
384,416,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
385,10,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
385,106,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
385,132,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
385,417,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
386,94,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
386,103,0,1.0,1.0,0.0,1,1,4.0,1.1428571428571428
386,140,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
386,205,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
386,210,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
386,212,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
386,247,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
386,276,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
386,292,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
386,374,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
386,377,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
386,393,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
387,89,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
387,114,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
387,304,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
387,342,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
387,366,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
388,15,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
388,175,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
388,299,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
388,328,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
389,323,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
389,346,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
389,419,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
390,92,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
390,111,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
390,147,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
390,180,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
390,187,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
390,398,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
391,69,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
391,141,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
391,355,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
392,153,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
392,257,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
392,352,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
392,359,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
392,379,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
393,240,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
393,319,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
394,5,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
394,93,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
394,261,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
395,1,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
395,24,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
395,44,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
395,125,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
395,230,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
395,277,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
396,94,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
396,103,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
396,140,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
396,205,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
396,210,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
396,212,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
396,247,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
396,276,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
396,292,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
396,374,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
396,377,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
396,393,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
397,41,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
397,313,0,1.0,1.0,1.0,1,1,5.0,1.4285714285714286
397,354,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
397,360,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
397,362,0,0.0,1.0,0.0,1,1,3.0,0.8571428571428571
398,336,1,1.0,1.0,1.0,1,1,6.0,1.7142857142857142
398,338,0,0.0,1.0,0.0,1,0,2.0,0.5714285714285714
399,18,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
399,20,0,1.0,1.0,1.0,1,0,4.0,1.1428571428571428
399,88,0,0.0,1.0,1.0,1,0,3.0,0.8571428571428571
399,90,1,1.0,1.0,1.0,1,0,5.0,1.4285714285714286
